Table                    | Index        | Content
PredicateST              | 0            | CallImmAddr
PredicateST              | 1            | FPStackf32
PredicateST              | 2            | FPStackf64
PredicateST              | 3            | FavorMemIndirectCall
PredicateST              | 4            | Has3DNow
PredicateST              | 5            | Has3DNowA
PredicateST              | 6            | HasADX
PredicateST              | 7            | HasAES
PredicateST              | 8            | HasAMXBF16
PredicateST              | 9            | HasAMXINT8
PredicateST              | 10           | HasAMXTILE
PredicateST              | 11           | HasAVX
PredicateST              | 12           | HasAVX1Only
PredicateST              | 13           | HasAVX2
PredicateST              | 14           | HasAVX512
PredicateST              | 15           | HasAVXVNNI
PredicateST              | 16           | HasBF16
PredicateST              | 17           | HasBITALG
PredicateST              | 18           | HasBMI
PredicateST              | 19           | HasBMI2
PredicateST              | 20           | HasBWI
PredicateST              | 21           | HasCDI
PredicateST              | 22           | HasCLDEMOTE
PredicateST              | 23           | HasCLFLUSHOPT
PredicateST              | 24           | HasCLWB
PredicateST              | 25           | HasCLZERO
PredicateST              | 26           | HasCMov
PredicateST              | 27           | HasCmpxchg16b
PredicateST              | 28           | HasCmpxchg8b
PredicateST              | 29           | HasDQI
PredicateST              | 30           | HasENQCMD
PredicateST              | 31           | HasERI
PredicateST              | 32           | HasERMSB
PredicateST              | 33           | HasF16C
PredicateST              | 34           | HasFMA
PredicateST              | 35           | HasFMA4
PredicateST              | 36           | HasFSGSBase
PredicateST              | 37           | HasFSRM
PredicateST              | 38           | HasFXSR
PredicateST              | 39           | HasFastLZCNT
PredicateST              | 40           | HasFastMem32
PredicateST              | 41           | HasFastSHLDRotate
PredicateST              | 42           | HasGFNI
PredicateST              | 43           | HasHRESET
PredicateST              | 44           | HasIFMA
PredicateST              | 45           | HasINVPCID
PredicateST              | 46           | HasKL
PredicateST              | 47           | HasLAHFSAHF
PredicateST              | 48           | HasLWP
PredicateST              | 49           | HasLZCNT
PredicateST              | 50           | HasMFence
PredicateST              | 51           | HasMMX
PredicateST              | 52           | HasMOVBE
PredicateST              | 53           | HasMOVDIR64B
PredicateST              | 54           | HasMOVDIRI
PredicateST              | 55           | HasMWAITX
PredicateST              | 56           | HasPCLMUL
PredicateST              | 57           | HasPCONFIG
PredicateST              | 58           | HasPFI
PredicateST              | 59           | HasPOPCNT
PredicateST              | 60           | HasPREFETCHWT1
PredicateST              | 61           | HasPTWRITE
PredicateST              | 62           | HasPrefetchW
PredicateST              | 63           | HasRDPID
PredicateST              | 64           | HasRDRAND
PredicateST              | 65           | HasRDSEED
PredicateST              | 66           | HasRTM
PredicateST              | 67           | HasSERIALIZE
PredicateST              | 68           | HasSGX
PredicateST              | 69           | HasSHA
PredicateST              | 70           | HasSHSTK
PredicateST              | 71           | HasSSE1
PredicateST              | 72           | HasSSE2
PredicateST              | 73           | HasSSE3
PredicateST              | 74           | HasSSE41
PredicateST              | 75           | HasSSE42
PredicateST              | 76           | HasSSE4A
PredicateST              | 77           | HasSSEPrefetch
PredicateST              | 78           | HasSSSE3
PredicateST              | 79           | HasTBM
PredicateST              | 80           | HasTSXLDTRK
PredicateST              | 81           | HasUINTR
PredicateST              | 82           | HasVAES
PredicateST              | 83           | HasVBMI
PredicateST              | 84           | HasVBMI2
PredicateST              | 85           | HasVLX
PredicateST              | 86           | HasVNNI
PredicateST              | 87           | HasVP2INTERSECT
PredicateST              | 88           | HasVPCLMULQDQ
PredicateST              | 89           | HasVPOPCNTDQ
PredicateST              | 90           | HasWAITPKG
PredicateST              | 91           | HasWBNOINVD
PredicateST              | 92           | HasWIDEKL
PredicateST              | 93           | HasXOP
PredicateST              | 94           | HasXSAVE
PredicateST              | 95           | HasXSAVEC
PredicateST              | 96           | HasXSAVEOPT
PredicateST              | 97           | HasXSAVES
PredicateST              | 98           | In16BitMode
PredicateST              | 99           | In32BitMode
PredicateST              | 100          | In64BitMode
PredicateST              | 101          | IsLP64
PredicateST              | 102          | IsNaCl
PredicateST              | 103          | IsNotPIC
PredicateST              | 104          | IsPS4
PredicateST              | 105          | IsWin64
PredicateST              | 106          | KernelCode
PredicateST              | 107          | NearData
PredicateST              | 108          | NoAVX
PredicateST              | 109          | NoAVX512
PredicateST              | 110          | NoBMI2
PredicateST              | 111          | NoBWI
PredicateST              | 112          | NoCMov
PredicateST              | 113          | NoDQI
PredicateST              | 114          | NoFMA4
PredicateST              | 115          | NoHonorSignDependentRounding
PredicateST              | 116          | NoSSE41
PredicateST              | 117          | NoSSE41_Or_OptForSize
PredicateST              | 118          | NoSSEPrefetch
PredicateST              | 119          | NoTBM
PredicateST              | 120          | NoVLX
PredicateST              | 121          | NoVLX_Or_NoBWI
PredicateST              | 122          | NoVLX_Or_NoDQI
PredicateST              | 123          | NoVLX_Or_NoVAES
PredicateST              | 124          | NoVLX_Or_NoVNNI
PredicateST              | 125          | NoVLX_Or_NoVPCLMULQDQ
PredicateST              | 126          | Not16BitMode
