TableName                | EntryIndex   | EntryName
SubtargetFeature         | 0            | Feature3DNow
SubtargetFeature         | 1            | Feature3DNowA
SubtargetFeature         | 2            | Feature64Bit
SubtargetFeature         | 3            | FeatureADX
SubtargetFeature         | 4            | FeatureAES
SubtargetFeature         | 5            | FeatureAMXBF16
SubtargetFeature         | 6            | FeatureAMXINT8
SubtargetFeature         | 7            | FeatureAMXTILE
SubtargetFeature         | 8            | FeatureAVX
SubtargetFeature         | 9            | FeatureAVX2
SubtargetFeature         | 10           | FeatureAVX512
SubtargetFeature         | 11           | FeatureAVXVNNI
SubtargetFeature         | 12           | FeatureBF16
SubtargetFeature         | 13           | FeatureBITALG
SubtargetFeature         | 14           | FeatureBMI
SubtargetFeature         | 15           | FeatureBMI2
SubtargetFeature         | 16           | FeatureBWI
SubtargetFeature         | 17           | FeatureBranchFusion
SubtargetFeature         | 18           | FeatureCDI
SubtargetFeature         | 19           | FeatureCLDEMOTE
SubtargetFeature         | 20           | FeatureCLFLUSHOPT
SubtargetFeature         | 21           | FeatureCLWB
SubtargetFeature         | 22           | FeatureCLZERO
SubtargetFeature         | 23           | FeatureCMOV
SubtargetFeature         | 24           | FeatureCMPXCHG16B
SubtargetFeature         | 25           | FeatureCMPXCHG8B
SubtargetFeature         | 26           | FeatureDQI
SubtargetFeature         | 27           | FeatureENQCMD
SubtargetFeature         | 28           | FeatureERI
SubtargetFeature         | 29           | FeatureERMSB
SubtargetFeature         | 30           | FeatureF16C
SubtargetFeature         | 31           | FeatureFMA
SubtargetFeature         | 32           | FeatureFMA4
SubtargetFeature         | 33           | FeatureFSGSBase
SubtargetFeature         | 34           | FeatureFSRM
SubtargetFeature         | 35           | FeatureFXSR
SubtargetFeature         | 36           | FeatureFast11ByteNOP
SubtargetFeature         | 37           | FeatureFast15ByteNOP
SubtargetFeature         | 38           | FeatureFast7ByteNOP
SubtargetFeature         | 39           | FeatureFastBEXTR
SubtargetFeature         | 40           | FeatureFastHorizontalOps
SubtargetFeature         | 41           | FeatureFastLZCNT
SubtargetFeature         | 42           | FeatureFastMOVBE
SubtargetFeature         | 43           | FeatureFastSHLDRotate
SubtargetFeature         | 44           | FeatureFastScalarFSQRT
SubtargetFeature         | 45           | FeatureFastScalarShiftMasks
SubtargetFeature         | 46           | FeatureFastVariableCrossLaneShuffle
SubtargetFeature         | 47           | FeatureFastVariablePerLaneShuffle
SubtargetFeature         | 48           | FeatureFastVectorFSQRT
SubtargetFeature         | 49           | FeatureFastVectorShiftMasks
SubtargetFeature         | 50           | FeatureGFNI
SubtargetFeature         | 51           | FeatureHRESET
SubtargetFeature         | 52           | FeatureHasFastGather
SubtargetFeature         | 53           | FeatureIFMA
SubtargetFeature         | 54           | FeatureINVPCID
SubtargetFeature         | 55           | FeatureInsertVZEROUPPER
SubtargetFeature         | 56           | FeatureKL
SubtargetFeature         | 57           | FeatureLAHFSAHF
SubtargetFeature         | 58           | FeatureLEAForSP
SubtargetFeature         | 59           | FeatureLEAUsesAG
SubtargetFeature         | 60           | FeatureLVIControlFlowIntegrity
SubtargetFeature         | 61           | FeatureLVILoadHardening
SubtargetFeature         | 62           | FeatureLWP
SubtargetFeature         | 63           | FeatureLZCNT
SubtargetFeature         | 64           | FeatureLZCNTFalseDeps
SubtargetFeature         | 65           | FeatureMMX
SubtargetFeature         | 66           | FeatureMOVBE
SubtargetFeature         | 67           | FeatureMOVDIR64B
SubtargetFeature         | 68           | FeatureMOVDIRI
SubtargetFeature         | 69           | FeatureMWAITX
SubtargetFeature         | 70           | FeatureMacroFusion
SubtargetFeature         | 71           | FeatureNOPL
SubtargetFeature         | 72           | FeaturePCLMUL
SubtargetFeature         | 73           | FeaturePCONFIG
SubtargetFeature         | 74           | FeaturePFI
SubtargetFeature         | 75           | FeaturePKU
SubtargetFeature         | 76           | FeaturePOPCNT
SubtargetFeature         | 77           | FeaturePOPCNTFalseDeps
SubtargetFeature         | 78           | FeaturePREFETCHWT1
SubtargetFeature         | 79           | FeaturePRFCHW
SubtargetFeature         | 80           | FeaturePTWRITE
SubtargetFeature         | 81           | FeaturePadShortFunctions
SubtargetFeature         | 82           | FeaturePrefer128Bit
SubtargetFeature         | 83           | FeaturePrefer256Bit
SubtargetFeature         | 84           | FeaturePreferMaskRegisters
SubtargetFeature         | 85           | FeatureRDPID
SubtargetFeature         | 86           | FeatureRDRAND
SubtargetFeature         | 87           | FeatureRDSEED
SubtargetFeature         | 88           | FeatureRTM
SubtargetFeature         | 89           | FeatureRetpoline
SubtargetFeature         | 90           | FeatureRetpolineExternalThunk
SubtargetFeature         | 91           | FeatureRetpolineIndirectBranches
SubtargetFeature         | 92           | FeatureRetpolineIndirectCalls
SubtargetFeature         | 93           | FeatureSERIALIZE
SubtargetFeature         | 94           | FeatureSGX
SubtargetFeature         | 95           | FeatureSHA
SubtargetFeature         | 96           | FeatureSHSTK
SubtargetFeature         | 97           | FeatureSSE1
SubtargetFeature         | 98           | FeatureSSE2
SubtargetFeature         | 99           | FeatureSSE3
SubtargetFeature         | 100          | FeatureSSE41
SubtargetFeature         | 101          | FeatureSSE42
SubtargetFeature         | 102          | FeatureSSE4A
SubtargetFeature         | 103          | FeatureSSEUnalignedMem
SubtargetFeature         | 104          | FeatureSSSE3
SubtargetFeature         | 105          | FeatureSlow3OpsLEA
SubtargetFeature         | 106          | FeatureSlowDivide32
SubtargetFeature         | 107          | FeatureSlowDivide64
SubtargetFeature         | 108          | FeatureSlowIncDec
SubtargetFeature         | 109          | FeatureSlowLEA
SubtargetFeature         | 110          | FeatureSlowPMADDWD
SubtargetFeature         | 111          | FeatureSlowPMULLD
SubtargetFeature         | 112          | FeatureSlowSHLD
SubtargetFeature         | 113          | FeatureSlowTwoMemOps
SubtargetFeature         | 114          | FeatureSlowUAMem16
SubtargetFeature         | 115          | FeatureSlowUAMem32
SubtargetFeature         | 116          | FeatureSoftFloat
SubtargetFeature         | 117          | FeatureSpeculativeExecutionSideEffectSuppression
SubtargetFeature         | 118          | FeatureTBM
SubtargetFeature         | 119          | FeatureTSXLDTRK
SubtargetFeature         | 120          | FeatureUINTR
SubtargetFeature         | 121          | FeatureUseAA
SubtargetFeature         | 122          | FeatureUseGLMDivSqrtCosts
SubtargetFeature         | 123          | FeatureVAES
SubtargetFeature         | 124          | FeatureVBMI
SubtargetFeature         | 125          | FeatureVBMI2
SubtargetFeature         | 126          | FeatureVLX
SubtargetFeature         | 127          | FeatureVNNI
SubtargetFeature         | 128          | FeatureVP2INTERSECT
SubtargetFeature         | 129          | FeatureVPCLMULQDQ
SubtargetFeature         | 130          | FeatureVPOPCNTDQ
SubtargetFeature         | 131          | FeatureWAITPKG
SubtargetFeature         | 132          | FeatureWBNOINVD
SubtargetFeature         | 133          | FeatureWIDEKL
SubtargetFeature         | 134          | FeatureX87
SubtargetFeature         | 135          | FeatureXOP
SubtargetFeature         | 136          | FeatureXSAVE
SubtargetFeature         | 137          | FeatureXSAVEC
SubtargetFeature         | 138          | FeatureXSAVEOPT
SubtargetFeature         | 139          | FeatureXSAVES
SubtargetFeature         | 140          | Mode16Bit
SubtargetFeature         | 141          | Mode32Bit
SubtargetFeature         | 142          | Mode64Bit
SubtargetFeature         | 143          | ProcIntelAtom
SubtargetFeature         | 144          | ProcIntelSLM
