TableName                | EntryIndex   | EntryName
RegisterClass            | 0            | BNDR    
RegisterClass            | 1            | CCR     
RegisterClass            | 2            | CONTROL_REG
RegisterClass            | 3            | DEBUG_REG
RegisterClass            | 4            | DFCCR   
RegisterClass            | 5            | FPCCR   
RegisterClass            | 6            | FR32    
RegisterClass            | 7            | FR32X   
RegisterClass            | 8            | FR64    
RegisterClass            | 9            | FR64X   
RegisterClass            | 10           | GR16    
RegisterClass            | 11           | GR16_ABCD
RegisterClass            | 12           | GR16_NOREX
RegisterClass            | 13           | GR32    
RegisterClass            | 14           | GR32_ABCD
RegisterClass            | 15           | GR32_AD 
RegisterClass            | 16           | GR32_BPSP
RegisterClass            | 17           | GR32_BSI
RegisterClass            | 18           | GR32_CB 
RegisterClass            | 19           | GR32_DC 
RegisterClass            | 20           | GR32_DIBP
RegisterClass            | 21           | GR32_NOREX
RegisterClass            | 22           | GR32_NOREX_NOSP
RegisterClass            | 23           | GR32_NOSP
RegisterClass            | 24           | GR32_SIDI
RegisterClass            | 25           | GR32_TC 
RegisterClass            | 26           | GR64    
RegisterClass            | 27           | GR64_ABCD
RegisterClass            | 28           | GR64_AD 
RegisterClass            | 29           | GR64_NOREX
RegisterClass            | 30           | GR64_NOREX_NOSP
RegisterClass            | 31           | GR64_NOSP
RegisterClass            | 32           | GR64_TC 
RegisterClass            | 33           | GR64_TCW64
RegisterClass            | 34           | GR8     
RegisterClass            | 35           | GR8_ABCD_H
RegisterClass            | 36           | GR8_ABCD_L
RegisterClass            | 37           | GR8_NOREX
RegisterClass            | 38           | GRH16   
RegisterClass            | 39           | GRH8    
RegisterClass            | 40           | LOW32_ADDR_ACCESS
RegisterClass            | 41           | LOW32_ADDR_ACCESS_RBP
RegisterClass            | 42           | RFP32   
RegisterClass            | 43           | RFP64   
RegisterClass            | 44           | RFP80   
RegisterClass            | 45           | RFP80_7 
RegisterClass            | 46           | RST     
RegisterClass            | 47           | SEGMENT_REG
RegisterClass            | 48           | TILE    
RegisterClass            | 49           | VK1     
RegisterClass            | 50           | VK16    
RegisterClass            | 51           | VK16PAIR
RegisterClass            | 52           | VK16WM  
RegisterClass            | 53           | VK1PAIR 
RegisterClass            | 54           | VK1WM   
RegisterClass            | 55           | VK2     
RegisterClass            | 56           | VK2PAIR 
RegisterClass            | 57           | VK2WM   
RegisterClass            | 58           | VK32    
RegisterClass            | 59           | VK32WM  
RegisterClass            | 60           | VK4     
RegisterClass            | 61           | VK4PAIR 
RegisterClass            | 62           | VK4WM   
RegisterClass            | 63           | VK64    
RegisterClass            | 64           | VK64WM  
RegisterClass            | 65           | VK8     
RegisterClass            | 66           | VK8PAIR 
RegisterClass            | 67           | VK8WM   
RegisterClass            | 68           | VR128   
RegisterClass            | 69           | VR128X  
RegisterClass            | 70           | VR256   
RegisterClass            | 71           | VR256X  
RegisterClass            | 72           | VR512   
RegisterClass            | 73           | VR512_0_15
RegisterClass            | 74           | VR64    
