TableName                | EntryIndex   | EntryName
AVX512                   | 0            | V4FMADDPSrm
AVX512                   | 1            | V4FMADDPSrmk
AVX512                   | 2            | V4FMADDPSrmkz
AVX512                   | 3            | V4FMADDSSrm
AVX512                   | 4            | V4FMADDSSrmk
AVX512                   | 5            | V4FMADDSSrmkz
AVX512                   | 6            | V4FNMADDPSrm
AVX512                   | 7            | V4FNMADDPSrmk
AVX512                   | 8            | V4FNMADDPSrmkz
AVX512                   | 9            | V4FNMADDSSrm
AVX512                   | 10           | V4FNMADDSSrmk
AVX512                   | 11           | V4FNMADDSSrmkz
AVX512                   | 12           | VADDPDZ128rm
AVX512                   | 13           | VADDPDZ128rmb
AVX512                   | 14           | VADDPDZ128rmbk
AVX512                   | 15           | VADDPDZ128rmbkz
AVX512                   | 16           | VADDPDZ128rmk
AVX512                   | 17           | VADDPDZ128rmkz
AVX512                   | 18           | VADDPDZ128rr
AVX512                   | 19           | VADDPDZ128rrk
AVX512                   | 20           | VADDPDZ128rrkz
AVX512                   | 21           | VADDPDZ256rm
AVX512                   | 22           | VADDPDZ256rmb
AVX512                   | 23           | VADDPDZ256rmbk
AVX512                   | 24           | VADDPDZ256rmbkz
AVX512                   | 25           | VADDPDZ256rmk
AVX512                   | 26           | VADDPDZ256rmkz
AVX512                   | 27           | VADDPDZ256rr
AVX512                   | 28           | VADDPDZ256rrk
AVX512                   | 29           | VADDPDZ256rrkz
AVX512                   | 30           | VADDPDZrm
AVX512                   | 31           | VADDPDZrmb
AVX512                   | 32           | VADDPDZrmbk
AVX512                   | 33           | VADDPDZrmbkz
AVX512                   | 34           | VADDPDZrmk
AVX512                   | 35           | VADDPDZrmkz
AVX512                   | 36           | VADDPDZrr
AVX512                   | 37           | VADDPDZrrb
AVX512                   | 38           | VADDPDZrrbk
AVX512                   | 39           | VADDPDZrrbkz
AVX512                   | 40           | VADDPDZrrk
AVX512                   | 41           | VADDPDZrrkz
AVX512                   | 42           | VADDPSZ128rm
AVX512                   | 43           | VADDPSZ128rmb
AVX512                   | 44           | VADDPSZ128rmbk
AVX512                   | 45           | VADDPSZ128rmbkz
AVX512                   | 46           | VADDPSZ128rmk
AVX512                   | 47           | VADDPSZ128rmkz
AVX512                   | 48           | VADDPSZ128rr
AVX512                   | 49           | VADDPSZ128rrk
AVX512                   | 50           | VADDPSZ128rrkz
AVX512                   | 51           | VADDPSZ256rm
AVX512                   | 52           | VADDPSZ256rmb
AVX512                   | 53           | VADDPSZ256rmbk
AVX512                   | 54           | VADDPSZ256rmbkz
AVX512                   | 55           | VADDPSZ256rmk
AVX512                   | 56           | VADDPSZ256rmkz
AVX512                   | 57           | VADDPSZ256rr
AVX512                   | 58           | VADDPSZ256rrk
AVX512                   | 59           | VADDPSZ256rrkz
AVX512                   | 60           | VADDPSZrm
AVX512                   | 61           | VADDPSZrmb
AVX512                   | 62           | VADDPSZrmbk
AVX512                   | 63           | VADDPSZrmbkz
AVX512                   | 64           | VADDPSZrmk
AVX512                   | 65           | VADDPSZrmkz
AVX512                   | 66           | VADDPSZrr
AVX512                   | 67           | VADDPSZrrb
AVX512                   | 68           | VADDPSZrrbk
AVX512                   | 69           | VADDPSZrrbkz
AVX512                   | 70           | VADDPSZrrk
AVX512                   | 71           | VADDPSZrrkz
AVX512                   | 72           | VADDSDZrm_Int
AVX512                   | 73           | VADDSDZrm_Intk
AVX512                   | 74           | VADDSDZrm_Intkz
AVX512                   | 75           | VADDSDZrr_Int
AVX512                   | 76           | VADDSDZrr_Intk
AVX512                   | 77           | VADDSDZrr_Intkz
AVX512                   | 78           | VADDSDZrrb_Int
AVX512                   | 79           | VADDSDZrrb_Intk
AVX512                   | 80           | VADDSDZrrb_Intkz
AVX512                   | 81           | VADDSSZrm_Int
AVX512                   | 82           | VADDSSZrm_Intk
AVX512                   | 83           | VADDSSZrm_Intkz
AVX512                   | 84           | VADDSSZrr_Int
AVX512                   | 85           | VADDSSZrr_Intk
AVX512                   | 86           | VADDSSZrr_Intkz
AVX512                   | 87           | VADDSSZrrb_Int
AVX512                   | 88           | VADDSSZrrb_Intk
AVX512                   | 89           | VADDSSZrrb_Intkz
AVX512                   | 90           | VALIGNDZ128rmbi
AVX512                   | 91           | VALIGNDZ128rmbik
AVX512                   | 92           | VALIGNDZ128rmbikz
AVX512                   | 93           | VALIGNDZ128rmi
AVX512                   | 94           | VALIGNDZ128rmik
AVX512                   | 95           | VALIGNDZ128rmikz
AVX512                   | 96           | VALIGNDZ128rri
AVX512                   | 97           | VALIGNDZ128rrik
AVX512                   | 98           | VALIGNDZ128rrikz
AVX512                   | 99           | VALIGNDZ256rmbi
AVX512                   | 100          | VALIGNDZ256rmbik
AVX512                   | 101          | VALIGNDZ256rmbikz
AVX512                   | 102          | VALIGNDZ256rmi
AVX512                   | 103          | VALIGNDZ256rmik
AVX512                   | 104          | VALIGNDZ256rmikz
AVX512                   | 105          | VALIGNDZ256rri
AVX512                   | 106          | VALIGNDZ256rrik
AVX512                   | 107          | VALIGNDZ256rrikz
AVX512                   | 108          | VALIGNDZrmbi
AVX512                   | 109          | VALIGNDZrmbik
AVX512                   | 110          | VALIGNDZrmbikz
AVX512                   | 111          | VALIGNDZrmi
AVX512                   | 112          | VALIGNDZrmik
AVX512                   | 113          | VALIGNDZrmikz
AVX512                   | 114          | VALIGNDZrri
AVX512                   | 115          | VALIGNDZrrik
AVX512                   | 116          | VALIGNDZrrikz
AVX512                   | 117          | VALIGNQZ128rmbi
AVX512                   | 118          | VALIGNQZ128rmbik
AVX512                   | 119          | VALIGNQZ128rmbikz
AVX512                   | 120          | VALIGNQZ128rmi
AVX512                   | 121          | VALIGNQZ128rmik
AVX512                   | 122          | VALIGNQZ128rmikz
AVX512                   | 123          | VALIGNQZ128rri
AVX512                   | 124          | VALIGNQZ128rrik
AVX512                   | 125          | VALIGNQZ128rrikz
AVX512                   | 126          | VALIGNQZ256rmbi
AVX512                   | 127          | VALIGNQZ256rmbik
AVX512                   | 128          | VALIGNQZ256rmbikz
AVX512                   | 129          | VALIGNQZ256rmi
AVX512                   | 130          | VALIGNQZ256rmik
AVX512                   | 131          | VALIGNQZ256rmikz
AVX512                   | 132          | VALIGNQZ256rri
AVX512                   | 133          | VALIGNQZ256rrik
AVX512                   | 134          | VALIGNQZ256rrikz
AVX512                   | 135          | VALIGNQZrmbi
AVX512                   | 136          | VALIGNQZrmbik
AVX512                   | 137          | VALIGNQZrmbikz
AVX512                   | 138          | VALIGNQZrmi
AVX512                   | 139          | VALIGNQZrmik
AVX512                   | 140          | VALIGNQZrmikz
AVX512                   | 141          | VALIGNQZrri
AVX512                   | 142          | VALIGNQZrrik
AVX512                   | 143          | VALIGNQZrrikz
AVX512                   | 144          | VANDNPDZ128rm
AVX512                   | 145          | VANDNPDZ128rmb
AVX512                   | 146          | VANDNPDZ128rmbk
AVX512                   | 147          | VANDNPDZ128rmbkz
AVX512                   | 148          | VANDNPDZ128rmk
AVX512                   | 149          | VANDNPDZ128rmkz
AVX512                   | 150          | VANDNPDZ128rr
AVX512                   | 151          | VANDNPDZ128rrk
AVX512                   | 152          | VANDNPDZ128rrkz
AVX512                   | 153          | VANDNPDZ256rm
AVX512                   | 154          | VANDNPDZ256rmb
AVX512                   | 155          | VANDNPDZ256rmbk
AVX512                   | 156          | VANDNPDZ256rmbkz
AVX512                   | 157          | VANDNPDZ256rmk
AVX512                   | 158          | VANDNPDZ256rmkz
AVX512                   | 159          | VANDNPDZ256rr
AVX512                   | 160          | VANDNPDZ256rrk
AVX512                   | 161          | VANDNPDZ256rrkz
AVX512                   | 162          | VANDNPDZrm
AVX512                   | 163          | VANDNPDZrmb
AVX512                   | 164          | VANDNPDZrmbk
AVX512                   | 165          | VANDNPDZrmbkz
AVX512                   | 166          | VANDNPDZrmk
AVX512                   | 167          | VANDNPDZrmkz
AVX512                   | 168          | VANDNPDZrr
AVX512                   | 169          | VANDNPDZrrk
AVX512                   | 170          | VANDNPDZrrkz
AVX512                   | 171          | VANDNPSZ128rm
AVX512                   | 172          | VANDNPSZ128rmb
AVX512                   | 173          | VANDNPSZ128rmbk
AVX512                   | 174          | VANDNPSZ128rmbkz
AVX512                   | 175          | VANDNPSZ128rmk
AVX512                   | 176          | VANDNPSZ128rmkz
AVX512                   | 177          | VANDNPSZ128rr
AVX512                   | 178          | VANDNPSZ128rrk
AVX512                   | 179          | VANDNPSZ128rrkz
AVX512                   | 180          | VANDNPSZ256rm
AVX512                   | 181          | VANDNPSZ256rmb
AVX512                   | 182          | VANDNPSZ256rmbk
AVX512                   | 183          | VANDNPSZ256rmbkz
AVX512                   | 184          | VANDNPSZ256rmk
AVX512                   | 185          | VANDNPSZ256rmkz
AVX512                   | 186          | VANDNPSZ256rr
AVX512                   | 187          | VANDNPSZ256rrk
AVX512                   | 188          | VANDNPSZ256rrkz
AVX512                   | 189          | VANDNPSZrm
AVX512                   | 190          | VANDNPSZrmb
AVX512                   | 191          | VANDNPSZrmbk
AVX512                   | 192          | VANDNPSZrmbkz
AVX512                   | 193          | VANDNPSZrmk
AVX512                   | 194          | VANDNPSZrmkz
AVX512                   | 195          | VANDNPSZrr
AVX512                   | 196          | VANDNPSZrrk
AVX512                   | 197          | VANDNPSZrrkz
AVX512                   | 198          | VANDPDZ128rm
AVX512                   | 199          | VANDPDZ128rmb
AVX512                   | 200          | VANDPDZ128rmbk
AVX512                   | 201          | VANDPDZ128rmbkz
AVX512                   | 202          | VANDPDZ128rmk
AVX512                   | 203          | VANDPDZ128rmkz
AVX512                   | 204          | VANDPDZ128rr
AVX512                   | 205          | VANDPDZ128rrk
AVX512                   | 206          | VANDPDZ128rrkz
AVX512                   | 207          | VANDPDZ256rm
AVX512                   | 208          | VANDPDZ256rmb
AVX512                   | 209          | VANDPDZ256rmbk
AVX512                   | 210          | VANDPDZ256rmbkz
AVX512                   | 211          | VANDPDZ256rmk
AVX512                   | 212          | VANDPDZ256rmkz
AVX512                   | 213          | VANDPDZ256rr
AVX512                   | 214          | VANDPDZ256rrk
AVX512                   | 215          | VANDPDZ256rrkz
AVX512                   | 216          | VANDPDZrm
AVX512                   | 217          | VANDPDZrmb
AVX512                   | 218          | VANDPDZrmbk
AVX512                   | 219          | VANDPDZrmbkz
AVX512                   | 220          | VANDPDZrmk
AVX512                   | 221          | VANDPDZrmkz
AVX512                   | 222          | VANDPDZrr
AVX512                   | 223          | VANDPDZrrk
