TableName                | EntryIndex   | EntryName
ComplexPattern           | 0            | addr    
ComplexPattern           | 1            | lea32addr
ComplexPattern           | 2            | lea64_32addr
ComplexPattern           | 3            | lea64addr
ComplexPattern           | 4            | mov64imm32
ComplexPattern           | 5            | relocImm
ComplexPattern           | 6            | tls32addr
ComplexPattern           | 7            | tls32baseaddr
ComplexPattern           | 8            | tls64addr
ComplexPattern           | 9            | tls64baseaddr
ComplexPattern           | 10           | vectoraddr
