TableName                | EntryIndex   | EntryName
X86InstData              | 0            | AAA     
X86InstData              | 1            | AAD8i8  
X86InstData              | 2            | AAM8i8  
X86InstData              | 3            | AAS     
X86InstData              | 4            | ABS_F   
X86InstData              | 5            | ABS_Fp32
X86InstData              | 6            | ABS_Fp64
X86InstData              | 7            | ABS_Fp80
X86InstData              | 8            | ADC16i16
X86InstData              | 9            | ADC16mi 
X86InstData              | 10           | ADC16mi8
X86InstData              | 11           | ADC16mr 
X86InstData              | 12           | ADC16ri 
X86InstData              | 13           | ADC16ri8
X86InstData              | 14           | ADC16rm 
X86InstData              | 15           | ADC16rr 
X86InstData              | 16           | ADC16rr_REV
X86InstData              | 17           | ADC32i32
X86InstData              | 18           | ADC32mi 
X86InstData              | 19           | ADC32mi8
X86InstData              | 20           | ADC32mr 
X86InstData              | 21           | ADC32ri 
X86InstData              | 22           | ADC32ri8
X86InstData              | 23           | ADC32rm 
X86InstData              | 24           | ADC32rr 
X86InstData              | 25           | ADC32rr_REV
X86InstData              | 26           | ADC64i32
X86InstData              | 27           | ADC64mi32
X86InstData              | 28           | ADC64mi8
X86InstData              | 29           | ADC64mr 
X86InstData              | 30           | ADC64ri32
X86InstData              | 31           | ADC64ri8
X86InstData              | 32           | ADC64rm 
X86InstData              | 33           | ADC64rr 
X86InstData              | 34           | ADC64rr_REV
X86InstData              | 35           | ADC8i8  
X86InstData              | 36           | ADC8mi  
X86InstData              | 37           | ADC8mi8 
X86InstData              | 38           | ADC8mr  
X86InstData              | 39           | ADC8ri  
X86InstData              | 40           | ADC8ri8 
X86InstData              | 41           | ADC8rm  
X86InstData              | 42           | ADC8rr  
X86InstData              | 43           | ADC8rr_REV
X86InstData              | 44           | ADCX32rm
X86InstData              | 45           | ADCX32rr
X86InstData              | 46           | ADCX64rm
X86InstData              | 47           | ADCX64rr
X86InstData              | 48           | ADD16i16
X86InstData              | 49           | ADD16mi 
X86InstData              | 50           | ADD16mi8
X86InstData              | 51           | ADD16mr 
X86InstData              | 52           | ADD16ri 
X86InstData              | 53           | ADD16ri8
X86InstData              | 54           | ADD16ri8_DB
X86InstData              | 55           | ADD16ri_DB
X86InstData              | 56           | ADD16rm 
X86InstData              | 57           | ADD16rr 
X86InstData              | 58           | ADD16rr_DB
X86InstData              | 59           | ADD16rr_REV
X86InstData              | 60           | ADD32i32
X86InstData              | 61           | ADD32mi 
X86InstData              | 62           | ADD32mi8
X86InstData              | 63           | ADD32mr 
X86InstData              | 64           | ADD32ri 
X86InstData              | 65           | ADD32ri8
X86InstData              | 66           | ADD32ri8_DB
X86InstData              | 67           | ADD32ri_DB
X86InstData              | 68           | ADD32rm 
X86InstData              | 69           | ADD32rr 
X86InstData              | 70           | ADD32rr_DB
X86InstData              | 71           | ADD32rr_REV
X86InstData              | 72           | ADD64i32
X86InstData              | 73           | ADD64mi32
X86InstData              | 74           | ADD64mi8
X86InstData              | 75           | ADD64mr 
X86InstData              | 76           | ADD64ri32
X86InstData              | 77           | ADD64ri32_DB
X86InstData              | 78           | ADD64ri8
X86InstData              | 79           | ADD64ri8_DB
X86InstData              | 80           | ADD64rm 
X86InstData              | 81           | ADD64rr 
X86InstData              | 82           | ADD64rr_DB
X86InstData              | 83           | ADD64rr_REV
X86InstData              | 84           | ADD8i8  
X86InstData              | 85           | ADD8mi  
X86InstData              | 86           | ADD8mi8 
X86InstData              | 87           | ADD8mr  
X86InstData              | 88           | ADD8ri  
X86InstData              | 89           | ADD8ri8 
X86InstData              | 90           | ADD8ri_DB
X86InstData              | 91           | ADD8rm  
X86InstData              | 92           | ADD8rr  
X86InstData              | 93           | ADD8rr_DB
X86InstData              | 94           | ADD8rr_REV
X86InstData              | 95           | ADDPDrm 
X86InstData              | 96           | ADDPDrr 
X86InstData              | 97           | ADDPSrm 
X86InstData              | 98           | ADDPSrr 
X86InstData              | 99           | ADDR16_PREFIX
X86InstData              | 100          | ADDR32_PREFIX
X86InstData              | 101          | ADDSDrm 
X86InstData              | 102          | ADDSDrm_Int
X86InstData              | 103          | ADDSDrr 
X86InstData              | 104          | ADDSDrr_Int
X86InstData              | 105          | ADDSSrm 
X86InstData              | 106          | ADDSSrm_Int
X86InstData              | 107          | ADDSSrr 
X86InstData              | 108          | ADDSSrr_Int
X86InstData              | 109          | ADDSUBPDrm
X86InstData              | 110          | ADDSUBPDrr
X86InstData              | 111          | ADDSUBPSrm
X86InstData              | 112          | ADDSUBPSrr
X86InstData              | 113          | ADD_F32m
X86InstData              | 114          | ADD_F64m
X86InstData              | 115          | ADD_FI16m
X86InstData              | 116          | ADD_FI32m
X86InstData              | 117          | ADD_FPrST0
X86InstData              | 118          | ADD_FST0r
X86InstData              | 119          | ADD_Fp32
X86InstData              | 120          | ADD_Fp32m
X86InstData              | 121          | ADD_Fp64
X86InstData              | 122          | ADD_Fp64m
X86InstData              | 123          | ADD_Fp64m32
X86InstData              | 124          | ADD_Fp80
X86InstData              | 125          | ADD_Fp80m32
X86InstData              | 126          | ADD_Fp80m64
X86InstData              | 127          | ADD_FpI16m32
X86InstData              | 128          | ADD_FpI16m64
X86InstData              | 129          | ADD_FpI16m80
X86InstData              | 130          | ADD_FpI32m32
X86InstData              | 131          | ADD_FpI32m64
X86InstData              | 132          | ADD_FpI32m80
X86InstData              | 133          | ADD_FrST0
X86InstData              | 134          | ADJCALLSTACKDOWN32
