TableName                | EntryIndex   | EntryName
PredicateData            | 0            | CallImmAddr
PredicateData            | 1            | FPStackf32
PredicateData            | 2            | FPStackf64
PredicateData            | 3            | FavorMemIndirectCall
PredicateData            | 4            | Has3DNow
PredicateData            | 5            | Has3DNowA
PredicateData            | 6            | HasADX  
PredicateData            | 7            | HasAES  
PredicateData            | 8            | HasAMXBF16
PredicateData            | 9            | HasAMXINT8
PredicateData            | 10           | HasAMXTILE
PredicateData            | 11           | HasAVX  
PredicateData            | 12           | HasAVX1Only
PredicateData            | 13           | HasAVX2 
PredicateData            | 14           | HasAVX512
PredicateData            | 15           | HasAVXVNNI
PredicateData            | 16           | HasBF16 
PredicateData            | 17           | HasBITALG
PredicateData            | 18           | HasBMI  
PredicateData            | 19           | HasBMI2 
PredicateData            | 20           | HasBWI  
PredicateData            | 21           | HasCDI  
PredicateData            | 22           | HasCLDEMOTE
PredicateData            | 23           | HasCLFLUSHOPT
PredicateData            | 24           | HasCLWB 
PredicateData            | 25           | HasCLZERO
PredicateData            | 26           | HasCMov 
PredicateData            | 27           | HasCmpxchg16b
PredicateData            | 28           | HasCmpxchg8b
PredicateData            | 29           | HasDQI  
PredicateData            | 30           | HasENQCMD
PredicateData            | 31           | HasERI  
PredicateData            | 32           | HasERMSB
PredicateData            | 33           | HasF16C 
PredicateData            | 34           | HasFMA  
PredicateData            | 35           | HasFMA4 
PredicateData            | 36           | HasFSGSBase
PredicateData            | 37           | HasFSRM 
PredicateData            | 38           | HasFXSR 
PredicateData            | 39           | HasFastLZCNT
PredicateData            | 40           | HasFastMem32
PredicateData            | 41           | HasFastSHLDRotate
PredicateData            | 42           | HasGFNI 
PredicateData            | 43           | HasHRESET
PredicateData            | 44           | HasIFMA 
PredicateData            | 45           | HasINVPCID
PredicateData            | 46           | HasKL   
PredicateData            | 47           | HasLAHFSAHF
PredicateData            | 48           | HasLWP  
PredicateData            | 49           | HasLZCNT
PredicateData            | 50           | HasMFence
PredicateData            | 51           | HasMMX  
PredicateData            | 52           | HasMOVBE
PredicateData            | 53           | HasMOVDIR64B
PredicateData            | 54           | HasMOVDIRI
PredicateData            | 55           | HasMWAITX
PredicateData            | 56           | HasPCLMUL
PredicateData            | 57           | HasPCONFIG
PredicateData            | 58           | HasPFI  
PredicateData            | 59           | HasPOPCNT
PredicateData            | 60           | HasPREFETCHWT1
PredicateData            | 61           | HasPTWRITE
PredicateData            | 62           | HasPrefetchW
PredicateData            | 63           | HasRDPID
PredicateData            | 64           | HasRDRAND
PredicateData            | 65           | HasRDSEED
