Table                    | Index        | Content
SDNodeST                 | 0            | MMX_X86movd2w
SDNodeST                 | 1            | MMX_X86movdq2q
SDNodeST                 | 2            | MMX_X86movq2dq
SDNodeST                 | 3            | MMX_X86movw2d
SDNodeST                 | 4            | X86Addsub
SDNodeST                 | 5            | X86Blendi
SDNodeST                 | 6            | X86Blendv
SDNodeST                 | 7            | X86Conflict
SDNodeST                 | 8            | X86FmaddRnd
SDNodeST                 | 9            | X86Fmaddsub
SDNodeST                 | 10           | X86FmaddsubRnd
SDNodeST                 | 11           | X86Fmsub
SDNodeST                 | 12           | X86FmsubRnd
SDNodeST                 | 13           | X86Fmsubadd
SDNodeST                 | 14           | X86FmsubaddRnd
SDNodeST                 | 15           | X86Fnmadd
SDNodeST                 | 16           | X86FnmaddRnd
SDNodeST                 | 17           | X86Fnmsub
SDNodeST                 | 18           | X86FnmsubRnd
SDNodeST                 | 19           | X86GF2P8affineinvqb
SDNodeST                 | 20           | X86GF2P8affineqb
SDNodeST                 | 21           | X86GF2P8mulb
SDNodeST                 | 22           | X86GetMants
SDNodeST                 | 23           | X86GetMantsSAE
SDNodeST                 | 24           | X86MFence
SDNodeST                 | 25           | X86MTruncSStore
SDNodeST                 | 26           | X86MTruncUSStore
SDNodeST                 | 27           | X86MemBarrier
SDNodeST                 | 28           | X86Movddup
SDNodeST                 | 29           | X86Movhlps
SDNodeST                 | 30           | X86Movlhps
SDNodeST                 | 31           | X86Movsd
SDNodeST                 | 32           | X86Movshdup
SDNodeST                 | 33           | X86Movsldup
SDNodeST                 | 34           | X86Movss
SDNodeST                 | 35           | X86NoTrackBrind
SDNodeST                 | 36           | X86NoTrackCall
SDNodeST                 | 37           | X86PAlignr
SDNodeST                 | 38           | X86PShufd
SDNodeST                 | 39           | X86PShufhw
SDNodeST                 | 40           | X86PShuflw
SDNodeST                 | 41           | X86Packss
SDNodeST                 | 42           | X86Packus
SDNodeST                 | 43           | X86ProbedAlloca
SDNodeST                 | 44           | X86Ranges
SDNodeST                 | 45           | X86RangesSAE
SDNodeST                 | 46           | X86RecoverFrameAlloc
SDNodeST                 | 47           | X86Reduces
SDNodeST                 | 48           | X86ReducesSAE
SDNodeST                 | 49           | X86RndScales
SDNodeST                 | 50           | X86RndScalesSAE
SDNodeST                 | 51           | X86SegAlloca
SDNodeST                 | 52           | X86Shuf128
SDNodeST                 | 53           | X86Shufp
SDNodeST                 | 54           | X86SintToFp
SDNodeST                 | 55           | X86SintToFpRnd
SDNodeST                 | 56           | X86SubVBroadcastld
SDNodeST                 | 57           | X86TLSCall
SDNodeST                 | 58           | X86TruncSStore
SDNodeST                 | 59           | X86TruncUSStore
SDNodeST                 | 60           | X86UintToFp
SDNodeST                 | 61           | X86UintToFpRnd
SDNodeST                 | 62           | X86Unpckh
SDNodeST                 | 63           | X86Unpckl
SDNodeST                 | 64           | X86VAlign
SDNodeST                 | 65           | X86VBroadcast
SDNodeST                 | 66           | X86VBroadcastld
SDNodeST                 | 67           | X86VBroadcastm
SDNodeST                 | 68           | X86VFixupimm
SDNodeST                 | 69           | X86VFixupimmSAE
SDNodeST                 | 70           | X86VFixupimmSAEs
SDNodeST                 | 71           | X86VFixupimms
SDNodeST                 | 72           | X86VGetMant
SDNodeST                 | 73           | X86VGetMantSAE
