Table                    | Index        | Content
InstructionEquivalenceClassST | 0            | anonymous_17053
InstructionEquivalenceClassST | 1            | anonymous_17067
InstructionEquivalenceClassST | 2            | anonymous_17068
InstructionEquivalenceClassST | 3            | anonymous_17069
InstructionEquivalenceClassST | 4            | anonymous_17070
InstructionEquivalenceClassST | 5            | anonymous_17072
InstructionEquivalenceClassST | 6            | anonymous_17073
InstructionEquivalenceClassST | 7            | anonymous_17074
InstructionEquivalenceClassST | 8            | anonymous_17075
InstructionEquivalenceClassST | 9            | anonymous_17076
InstructionEquivalenceClassST | 10           | anonymous_17077
InstructionEquivalenceClassST | 11           | anonymous_18020
InstructionEquivalenceClassST | 12           | anonymous_18021
InstructionEquivalenceClassST | 13           | anonymous_18022
InstructionEquivalenceClassST | 14           | anonymous_18023
InstructionEquivalenceClassST | 15           | anonymous_18025
InstructionEquivalenceClassST | 16           | anonymous_18026
InstructionEquivalenceClassST | 17           | anonymous_18027
InstructionEquivalenceClassST | 18           | anonymous_18028
InstructionEquivalenceClassST | 19           | anonymous_18029
InstructionEquivalenceClassST | 20           | anonymous_18896
InstructionEquivalenceClassST | 21           | anonymous_18897
InstructionEquivalenceClassST | 22           | anonymous_18900
