TableName                | EntryIndex   | EntryName
SubRegIndexData          | 0            | sub_16bit
SubRegIndexData          | 1            | sub_16bit_hi
SubRegIndexData          | 2            | sub_32bit
SubRegIndexData          | 3            | sub_8bit
SubRegIndexData          | 4            | sub_8bit_hi
SubRegIndexData          | 5            | sub_8bit_hi_phony
SubRegIndexData          | 6            | sub_mask_0
SubRegIndexData          | 7            | sub_mask_1
SubRegIndexData          | 8            | sub_xmm 
SubRegIndexData          | 9            | sub_ymm 
