Table                    | Index        | Content
X86RegST                 | 0            | AH
X86RegST                 | 1            | AL
X86RegST                 | 2            | AX
X86RegST                 | 3            | BH
X86RegST                 | 4            | BL
X86RegST                 | 5            | BND0
X86RegST                 | 6            | BND1
X86RegST                 | 7            | BND2
X86RegST                 | 8            | BND3
X86RegST                 | 9            | BP
X86RegST                 | 10           | BPH
X86RegST                 | 11           | BPL
X86RegST                 | 12           | BX
X86RegST                 | 13           | CH
X86RegST                 | 14           | CL
X86RegST                 | 15           | CR0
X86RegST                 | 16           | CR1
X86RegST                 | 17           | CR10
X86RegST                 | 18           | CR11
X86RegST                 | 19           | CR12
X86RegST                 | 20           | CR13
X86RegST                 | 21           | CR14
X86RegST                 | 22           | CR15
X86RegST                 | 23           | CR2
X86RegST                 | 24           | CR3
X86RegST                 | 25           | CR4
X86RegST                 | 26           | CR5
X86RegST                 | 27           | CR6
X86RegST                 | 28           | CR7
X86RegST                 | 29           | CR8
X86RegST                 | 30           | CR9
X86RegST                 | 31           | CS
X86RegST                 | 32           | CX
X86RegST                 | 33           | DF
X86RegST                 | 34           | DH
X86RegST                 | 35           | DI
X86RegST                 | 36           | DIH
X86RegST                 | 37           | DIL
X86RegST                 | 38           | DL
X86RegST                 | 39           | DR0
X86RegST                 | 40           | DR1
X86RegST                 | 41           | DR10
X86RegST                 | 42           | DR11
X86RegST                 | 43           | DR12
X86RegST                 | 44           | DR13
X86RegST                 | 45           | DR14
X86RegST                 | 46           | DR15
X86RegST                 | 47           | DR2
X86RegST                 | 48           | DR3
X86RegST                 | 49           | DR4
X86RegST                 | 50           | DR5
X86RegST                 | 51           | DR6
X86RegST                 | 52           | DR7
X86RegST                 | 53           | DR8
X86RegST                 | 54           | DR9
X86RegST                 | 55           | DS
X86RegST                 | 56           | DX
X86RegST                 | 57           | EAX
X86RegST                 | 58           | EBP
X86RegST                 | 59           | EBX
X86RegST                 | 60           | ECX
X86RegST                 | 61           | EDI
X86RegST                 | 62           | EDX
X86RegST                 | 63           | EFLAGS
X86RegST                 | 64           | EIP
X86RegST                 | 65           | EIZ
X86RegST                 | 66           | ES
X86RegST                 | 67           | ESI
X86RegST                 | 68           | ESP
X86RegST                 | 69           | FP0
X86RegST                 | 70           | FP1
X86RegST                 | 71           | FP2
X86RegST                 | 72           | FP3
X86RegST                 | 73           | FP4
X86RegST                 | 74           | FP5
X86RegST                 | 75           | FP6
X86RegST                 | 76           | FP7
X86RegST                 | 77           | FPCW
X86RegST                 | 78           | FPSW
X86RegST                 | 79           | FS
X86RegST                 | 80           | GS
X86RegST                 | 81           | HAX
X86RegST                 | 82           | HBP
X86RegST                 | 83           | HBX
X86RegST                 | 84           | HCX
X86RegST                 | 85           | HDI
X86RegST                 | 86           | HDX
X86RegST                 | 87           | HIP
X86RegST                 | 88           | HSI
X86RegST                 | 89           | HSP
X86RegST                 | 90           | IP
X86RegST                 | 91           | K0
X86RegST                 | 92           | K1
X86RegST                 | 93           | K2
X86RegST                 | 94           | K3
X86RegST                 | 95           | K4
X86RegST                 | 96           | K5
X86RegST                 | 97           | K6
X86RegST                 | 98           | K7
X86RegST                 | 99           | MM0
X86RegST                 | 100          | MM1
X86RegST                 | 101          | MM2
X86RegST                 | 102          | MM3
X86RegST                 | 103          | MM4
X86RegST                 | 104          | MM5
X86RegST                 | 105          | MM6
X86RegST                 | 106          | MM7
X86RegST                 | 107          | MXCSR
X86RegST                 | 108          | R10
X86RegST                 | 109          | R10B
X86RegST                 | 110          | R10BH
X86RegST                 | 111          | R10D
X86RegST                 | 112          | R10W
X86RegST                 | 113          | R10WH
X86RegST                 | 114          | R11
X86RegST                 | 115          | R11B
X86RegST                 | 116          | R11BH
X86RegST                 | 117          | R11D
X86RegST                 | 118          | R11W
X86RegST                 | 119          | R11WH
X86RegST                 | 120          | R12
X86RegST                 | 121          | R12B
X86RegST                 | 122          | R12BH
X86RegST                 | 123          | R12D
X86RegST                 | 124          | R12W
X86RegST                 | 125          | R12WH
X86RegST                 | 126          | R13
X86RegST                 | 127          | R13B
X86RegST                 | 128          | R13BH
X86RegST                 | 129          | R13D
X86RegST                 | 130          | R13W
X86RegST                 | 131          | R13WH
X86RegST                 | 132          | R14
X86RegST                 | 133          | R14B
X86RegST                 | 134          | R14BH
X86RegST                 | 135          | R14D
X86RegST                 | 136          | R14W
X86RegST                 | 137          | R14WH
X86RegST                 | 138          | R15
X86RegST                 | 139          | R15B
X86RegST                 | 140          | R15BH
X86RegST                 | 141          | R15D
X86RegST                 | 142          | R15W
X86RegST                 | 143          | R15WH
X86RegST                 | 144          | R8
X86RegST                 | 145          | R8B
X86RegST                 | 146          | R8BH
X86RegST                 | 147          | R8D
X86RegST                 | 148          | R8W
X86RegST                 | 149          | R8WH
X86RegST                 | 150          | R9
X86RegST                 | 151          | R9B
X86RegST                 | 152          | R9BH
X86RegST                 | 153          | R9D
X86RegST                 | 154          | R9W
X86RegST                 | 155          | R9WH
X86RegST                 | 156          | RAX
X86RegST                 | 157          | RBP
X86RegST                 | 158          | RBX
X86RegST                 | 159          | RCX
X86RegST                 | 160          | RDI
X86RegST                 | 161          | RDX
X86RegST                 | 162          | RIP
X86RegST                 | 163          | RIZ
X86RegST                 | 164          | RSI
X86RegST                 | 165          | RSP
X86RegST                 | 166          | SI
X86RegST                 | 167          | SIH
X86RegST                 | 168          | SIL
X86RegST                 | 169          | SP
X86RegST                 | 170          | SPH
X86RegST                 | 171          | SPL
X86RegST                 | 172          | SS
X86RegST                 | 173          | SSP
X86RegST                 | 174          | ST0
X86RegST                 | 175          | ST1
X86RegST                 | 176          | ST2
X86RegST                 | 177          | ST3
X86RegST                 | 178          | ST4
X86RegST                 | 179          | ST5
X86RegST                 | 180          | ST6
X86RegST                 | 181          | ST7
X86RegST                 | 182          | TMM0
X86RegST                 | 183          | TMM1
X86RegST                 | 184          | TMM2
X86RegST                 | 185          | TMM3
X86RegST                 | 186          | TMM4
X86RegST                 | 187          | TMM5
X86RegST                 | 188          | TMM6
X86RegST                 | 189          | TMM7
X86RegST                 | 190          | TMMCFG
X86RegST                 | 191          | XMM0
X86RegST                 | 192          | XMM1
X86RegST                 | 193          | XMM10
X86RegST                 | 194          | XMM11
X86RegST                 | 195          | XMM12
X86RegST                 | 196          | XMM13
X86RegST                 | 197          | XMM14
X86RegST                 | 198          | XMM15
X86RegST                 | 199          | XMM16
X86RegST                 | 200          | XMM17
X86RegST                 | 201          | XMM18
X86RegST                 | 202          | XMM19
X86RegST                 | 203          | XMM2
X86RegST                 | 204          | XMM20
X86RegST                 | 205          | XMM21
X86RegST                 | 206          | XMM22
X86RegST                 | 207          | XMM23
X86RegST                 | 208          | XMM24
X86RegST                 | 209          | XMM25
X86RegST                 | 210          | XMM26
X86RegST                 | 211          | XMM27
X86RegST                 | 212          | XMM28
X86RegST                 | 213          | XMM29
X86RegST                 | 214          | XMM3
