TableName                | EntryIndex   | EntryName
ComplexPatternData       | 0            | addr    
ComplexPatternData       | 1            | lea32addr
ComplexPatternData       | 2            | lea64_32addr
ComplexPatternData       | 3            | lea64addr
ComplexPatternData       | 4            | mov64imm32
ComplexPatternData       | 5            | relocImm
ComplexPatternData       | 6            | tls32addr
ComplexPatternData       | 7            | tls32baseaddr
ComplexPatternData       | 8            | tls64addr
ComplexPatternData       | 9            | tls64baseaddr
ComplexPatternData       | 10           | vectoraddr
