TableName                | EntryIndex   | EntryName
X86MemOperandData        | 0            | anymem  
X86MemOperandData        | 1            | dstidx16
X86MemOperandData        | 2            | dstidx32
X86MemOperandData        | 3            | dstidx64
X86MemOperandData        | 4            | dstidx8 
X86MemOperandData        | 5            | f128mem 
X86MemOperandData        | 6            | f256mem 
X86MemOperandData        | 7            | f32mem  
X86MemOperandData        | 8            | f512mem 
X86MemOperandData        | 9            | f64mem  
X86MemOperandData        | 10           | f80mem  
X86MemOperandData        | 11           | i128mem 
X86MemOperandData        | 12           | i16mem  
X86MemOperandData        | 13           | i256mem 
X86MemOperandData        | 14           | i32mem  
X86MemOperandData        | 15           | i512mem 
X86MemOperandData        | 16           | i64mem  
X86MemOperandData        | 17           | i8mem   
X86MemOperandData        | 18           | offset16_16
X86MemOperandData        | 19           | offset16_32
X86MemOperandData        | 20           | offset16_8
X86MemOperandData        | 21           | offset32_16
X86MemOperandData        | 22           | offset32_32
X86MemOperandData        | 23           | offset32_64
X86MemOperandData        | 24           | offset32_8
X86MemOperandData        | 25           | offset64_16
X86MemOperandData        | 26           | offset64_32
X86MemOperandData        | 27           | offset64_64
X86MemOperandData        | 28           | offset64_8
X86MemOperandData        | 29           | opaquemem
X86MemOperandData        | 30           | sdmem   
X86MemOperandData        | 31           | sibmem  
X86MemOperandData        | 32           | srcidx16
X86MemOperandData        | 33           | srcidx32
X86MemOperandData        | 34           | srcidx64
X86MemOperandData        | 35           | srcidx8 
X86MemOperandData        | 36           | ssmem   
X86MemOperandData        | 37           | vx128mem
X86MemOperandData        | 38           | vx128xmem
X86MemOperandData        | 39           | vx256mem
X86MemOperandData        | 40           | vx256xmem
X86MemOperandData        | 41           | vx64mem 
X86MemOperandData        | 42           | vx64xmem
X86MemOperandData        | 43           | vy128mem
X86MemOperandData        | 44           | vy128xmem
X86MemOperandData        | 45           | vy256mem
X86MemOperandData        | 46           | vy256xmem
X86MemOperandData        | 47           | vy512xmem
X86MemOperandData        | 48           | vz256mem
X86MemOperandData        | 49           | vz512mem
