TableName                | EntryIndex   | EntryName
LLVMTypeST               | 0            | anonymous_17
LLVMTypeST               | 1            | anonymous_18
LLVMTypeST               | 2            | anonymous_19
LLVMTypeST               | 3            | anonymous_193
LLVMTypeST               | 4            | anonymous_2358
LLVMTypeST               | 5            | anonymous_2359
LLVMTypeST               | 6            | anonymous_2361
LLVMTypeST               | 7            | anonymous_2362
LLVMTypeST               | 8            | anonymous_26
LLVMTypeST               | 9            | anonymous_27
LLVMTypeST               | 10           | anonymous_2706
LLVMTypeST               | 11           | anonymous_28
LLVMTypeST               | 12           | anonymous_29
LLVMTypeST               | 13           | anonymous_30
LLVMTypeST               | 14           | anonymous_34
LLVMTypeST               | 15           | anonymous_35
LLVMTypeST               | 16           | anonymous_36
LLVMTypeST               | 17           | anonymous_3649
LLVMTypeST               | 18           | anonymous_3650
LLVMTypeST               | 19           | anonymous_3651
LLVMTypeST               | 20           | anonymous_3652
LLVMTypeST               | 21           | anonymous_3653
LLVMTypeST               | 22           | anonymous_3657
LLVMTypeST               | 23           | anonymous_3658
LLVMTypeST               | 24           | anonymous_3659
LLVMTypeST               | 25           | anonymous_3660
LLVMTypeST               | 26           | anonymous_3661
LLVMTypeST               | 27           | anonymous_3662
LLVMTypeST               | 28           | anonymous_3663
LLVMTypeST               | 29           | anonymous_40
LLVMTypeST               | 30           | anonymous_41
LLVMTypeST               | 31           | anonymous_42
LLVMTypeST               | 32           | anonymous_43
LLVMTypeST               | 33           | anonymous_44
LLVMTypeST               | 34           | anonymous_45
LLVMTypeST               | 35           | anonymous_46
LLVMTypeST               | 36           | anonymous_47
LLVMTypeST               | 37           | llvm_any_i64ptr_ty
LLVMTypeST               | 38           | llvm_any_ty
LLVMTypeST               | 39           | llvm_anyfloat_ty
LLVMTypeST               | 40           | llvm_anyint_ty
LLVMTypeST               | 41           | llvm_anyptr_ty
LLVMTypeST               | 42           | llvm_anyvector_ty
LLVMTypeST               | 43           | llvm_bfloat_ty
LLVMTypeST               | 44           | llvm_descriptor_ty
LLVMTypeST               | 45           | llvm_double_ty
LLVMTypeST               | 46           | llvm_empty_ty
LLVMTypeST               | 47           | llvm_f128_ty
LLVMTypeST               | 48           | llvm_f80_ty
LLVMTypeST               | 49           | llvm_float_ty
LLVMTypeST               | 50           | llvm_global_i8ptr_ty
LLVMTypeST               | 51           | llvm_half_ty
LLVMTypeST               | 52           | llvm_i16_ty
LLVMTypeST               | 53           | llvm_i1_ty
LLVMTypeST               | 54           | llvm_i32_ty
LLVMTypeST               | 55           | llvm_i64_ty
LLVMTypeST               | 56           | llvm_i64ptr_ty
LLVMTypeST               | 57           | llvm_i8_ty
LLVMTypeST               | 58           | llvm_metadata_ty
LLVMTypeST               | 59           | llvm_nxv16i1_ty
LLVMTypeST               | 60           | llvm_nxv16i8_ty
LLVMTypeST               | 61           | llvm_nxv2f64_ty
LLVMTypeST               | 62           | llvm_nxv2i1_ty
LLVMTypeST               | 63           | llvm_nxv2i64_ty
LLVMTypeST               | 64           | llvm_nxv4f32_ty
LLVMTypeST               | 65           | llvm_nxv4i1_ty
LLVMTypeST               | 66           | llvm_nxv4i32_ty
LLVMTypeST               | 67           | llvm_nxv8bf16_ty
LLVMTypeST               | 68           | llvm_nxv8f16_ty
LLVMTypeST               | 69           | llvm_nxv8i1_ty
LLVMTypeST               | 70           | llvm_ppcf128_ty
LLVMTypeST               | 71           | llvm_ptr32_ty
LLVMTypeST               | 72           | llvm_ptr64_ty
LLVMTypeST               | 73           | llvm_ptr_ty
LLVMTypeST               | 74           | llvm_ptrptr_ty
LLVMTypeST               | 75           | llvm_ptrx86mmx_ty
LLVMTypeST               | 76           | llvm_shared_i64ptr_ty
LLVMTypeST               | 77           | llvm_shared_i8ptr_ty
LLVMTypeST               | 78           | llvm_token_ty
LLVMTypeST               | 79           | llvm_v1024i1_ty
LLVMTypeST               | 80           | llvm_v128i16_ty
LLVMTypeST               | 81           | llvm_v128i1_ty
LLVMTypeST               | 82           | llvm_v128i8_ty
LLVMTypeST               | 83           | llvm_v16f32_ty
LLVMTypeST               | 84           | llvm_v16f64_ty
